value,optlen,family,mode,size,_vtids_length,tidptr,parent_comm,count,transport_header_type,a_nomEvent,window_size,child_ns_inum,child_pid,old_tid,stream_id,dfd,d_timestamp,vtids,version,p_name,egid,grouplist,tcache,head,content_size,network_header_type,parent_pid,seq,newsp,len,child_tid,dest_port,saddr,uid,frag_off,ruid,nodep,sig,ihl,type,tid,ovalue,data_offset,level,reserved,events_discarded,fd,tos,id,checksum,euid,optname,fildes,sgid,gid,pid,ack_seq,stream_instance_id,how,parent_tid,cpu_id,pathname,comm,name,clone_flags,child_comm,buf,which,ret,urg_ptr,uservaddr,skbaddr,prio,daddr,filename,parent_ns_inum,rgid,cpup,ttl,timestamp,bufsiz,suid,packet_seq_num,tot_len,optval,source_port,flags,addrlen,protocol,gidsetsize,dirent
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,13029831,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modprobe.d/fbdev-blacklist.conf,,,,,13037175,,,0,,,,655360,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,316560,,390,,,,,,,,,,,13053060,,,0,,,,,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,316560,,0,,,,,,,,,,,13105299,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,13108580,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/modprobe.d/ipv6.conf,,,,,13115560,,,0,,,,655360,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,316560,,65,,,,,,,,,,,13129310,,,0,,,,,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,316560,,0,,,,,,,,,,,13139101,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,13142434,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.softdep,,,,,13149934,,,0,,,,655360,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,316560,,55,,,,,,,,,,,13166445,,,0,,,,,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,316560,,0,,,,,,,,,,,13171966,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,13176184,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/proc/cmdline,,,,,13181809,,,0,,,,655360,,,,
,,,,,,,,4095,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,2125384460,,259,,,,,,,,,,,13208580,,,0,,,,,,,,
,,,,,,,,3836,,syscall_read,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,1,,,1,,,,,,2125384719,,0,,,,,,,,,,,13220715,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,13223163,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.dep.bin,,,,,13259153,,,0,,,,655360,,,,
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,13292798,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.alias.bin,,,,,13300715,,,0,,,,655360,,,,
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,13328579,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.symbols.bin,,,,,13337225,,,0,,,,655360,,,,
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,13363631,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.builtin.bin,,,,,13369881,,,0,,,,655360,,,,
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,13389256,,,0,,,,,,,,
,,,,,,,,,,sched_process_exit,,,,,0,,7022906455,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,15142,,,,,0,,,3,,,,,,,,,1,,,1,,modprobe8:0,,,,,,,,,,20,,,,,,,13734828,,,0,,,,,,,,
,,16,,,,,,,,syscall_socket,,,,,0,,14045812910,,,sudoTracing.sh,,,,,298888,,,,,,,,,,,,,,,3,,,,,,0,,,231,,,,,,,,,1,,,1,,,,,,,,-93,,,,,,,,,,,92230675253183,,,0,,,,,,9,,
,,,,,1,,kworker/u8:0,,,sched_process_fork,,4026531836,15143,,0,,7022906455,15143,,kworker/u8:0,,,,,298888,,7342,,,,15143,,,,,,,,,,,,,,,0,,,9,,,,,,,,,1,,7342,1,,,,,kworker/u8:0,,,,,,,,,,4026531836,,,,13968524,,,0,,,,,,,,
,,,,,,,,,,sched_process_exec,,,,15143,0,,7026832583,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,15143,,,,,0,,,8,,,,,,,,,2,,,2,,,,,,,,,,,,,,/sbin/modprobe,,,,,14264981,,,0,,,,,,,,
,,,0,,,,,,,syscall_access,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92230678975926,,,0,,,,,,,,
,,,4,,,,,,,syscall_access,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,,,36,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,92230679013165,,,0,,,,,,,,
,,,3,,,,,,,syscall_open,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,14438158,,,0,,,,524288,,,,
,,,,,,,,,,syscall_close,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,14458783,,,0,,,,,,,,
,,,6496,,,,,,,syscall_open,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/usr/lib/arm-linux-gnueabihf/libarmmem.so,,,,,14486699,,,0,,,,524288,,,,
,,,,,,,,512,,syscall_read,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,2,,,2,,,,,,2123716624,,512,,,,,,,,,,,14499043,,,0,,,,,,,,
,,,,,,,,1000,,syscall_read,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,2,,,2,,,,,,2123715368,,1000,,,,,,,,,,,14512168,,,0,,,,,,,,
,,,,,,,,45,,syscall_read,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,2,,,2,,,,,,2123715312,,45,,,,,,,,,,,14518001,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,14584563,,,0,,,,,,,,
,,,1,,,,,,,syscall_open,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/etc/ld.so.cache,,,,,14618105,,,0,,,,524288,,,,
,,,,,,,,,,syscall_close,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,14633573,,,0,,,,,,,,
,,,0,,,,,,,syscall_access,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,,,36,,,,,,,,,2,,,2,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92230679231289,,,0,,,,,,,,
,,,6496,,,,,,,syscall_open,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/lib/arm-linux-gnueabihf/libc.so.6,,,,,14659355,,,0,,,,524288,,,,
,,,,,,,,512,,syscall_read,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,2,,,2,,,,,,2123716472,,512,,,,,,,,,,,14670448,,,0,,,,,,,,
,,,,,,,,2880,,syscall_read,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,2,,,2,,,,,,2123713336,,2880,,,,,,,,,,,14681021,,,0,,,,,,,,
,,,,,,,,47,,syscall_read,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,2,,,2,,,,,,2123713280,,47,,,,,,,,,,,14691021,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,14763729,,,0,,,,,,,,
,,,16384,,,,,,,syscall_open,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/etc/modprobe.d,,,,,15664090,,,0,,,,673792,,,,
,,,,,,,,32768,,syscall_getdents64,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,178,,,,,,,,,2,,,2,,,,,,,,208,,,,,,,,,,,92230680270555,,,0,,,,,,,,14160208
,,,,,,,,32768,,syscall_getdents64,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,178,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92230680334149,,,0,,,,,,,,14160208
,,,,,,,,,,syscall_close,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,15753256,,,0,,,,,,,,
,,,16384,,,,,,,syscall_open,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/lib/modprobe.d,,,,,15787370,,,0,,,,673792,,,,
,,,,,,,,32768,,syscall_getdents64,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,178,,,,,,,,,2,,,2,,,,,,,,120,,,,,,,,,,,92230680386076,,,0,,,,,,,,14193152
,,,,,,,,32768,,syscall_getdents64,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,178,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,92230680408836,,,0,,,,,,,,14193152
,,,,,,,,,,syscall_close,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,15827474,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/lib/modprobe.d/aliases.conf,,,,,15838099,,,0,,,,655360,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,2,,,2,,,,,,14161040,,655,,,,,,,,,,,15887057,,,0,,,,,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,2,,,2,,,,,,14161040,,0,,,,,,,,,,,15941380,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,15948411,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/etc/modprobe.d/blacklist-rtl8192cu.conf,,,,,15959557,,,0,,,,655360,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,2,,,2,,,,,,14161040,,20,,,,,,,,,,,15975390,,,0,,,,,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,2,,,2,,,,,,14161040,,0,,,,,,,,,,,15984088,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,15987421,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/etc/modprobe.d/blacklist-rtl8xxxu.conf,,,,,15995234,,,0,,,,655360,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,2,,,2,,,,,,14161040,,19,,,,,,,,,,,16009661,,,0,,,,,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,2,,,2,,,,,,14161040,,0,,,,,,,,,,,16017109,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,16020390,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/etc/modprobe.d/dkms.conf,,,,,16027473,,,0,,,,655360,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,2,,,2,,,,,,14161040,,127,,,,,,,,,,,16040390,,,0,,,,,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,2,,,2,,,,,,14161040,,0,,,,,,,,,,,16048046,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,16051119,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/lib/modprobe.d/fbdev-blacklist.conf,,,,,16058723,,,0,,,,655360,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,2,,,2,,,,,,14161040,,390,,,,,,,,,,,16072161,,,0,,,,,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,2,,,2,,,,,,14161040,,0,,,,,,,,,,,16124139,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,16127525,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/etc/modprobe.d/ipv6.conf,,,,,16134504,,,0,,,,655360,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,2,,,2,,,,,,14161040,,65,,,,,,,,,,,16147264,,,0,,,,,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,2,,,2,,,,,,14161040,,0,,,,,,,,,,,16157264,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,16160389,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.softdep,,,,,16167993,,,0,,,,655360,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,2,,,2,,,,,,14161040,,55,,,,,,,,,,,16185025,,,0,,,,,,,,
,,,,,,,,4096,,syscall_read,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,2,,,2,,,,,,14161040,,0,,,,,,,,,,,16190598,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,16193775,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/proc/cmdline,,,,,16199087,,,0,,,,655360,,,,
,,,,,,,,4095,,syscall_read,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,2,,,2,,,,,,2123709196,,259,,,,,,,,,,,16229399,,,0,,,,,,,,
,,,,,,,,3836,,syscall_read,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,17,,,,,,,,,2,,,2,,,,,,2123709455,,0,,,,,,,,,,,16242264,,,0,,,,,,,,
,,,,,,,,,,syscall_close,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,16245181,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.dep.bin,,,,,16280337,,,0,,,,655360,,,,
,,,,,,,,,,syscall_close,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,16313305,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.alias.bin,,,,,16319764,,,0,,,,655360,,,,
,,,,,,,,,,syscall_close,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,16349503,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.symbols.bin,,,,,16355857,,,0,,,,655360,,,,
,,,,,,,,,,syscall_close,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,16382732,,,0,,,,,,,,
,,,0,,,,,,,syscall_open,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,2,,,2,,,,,,,,0,,,,,,/lib/modules/4.9.80-v7+/modules.builtin.bin,,,,,16388982,,,0,,,,655360,,,,
,,,,,,,,,,syscall_close,,,,,0,,14053665166,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,2,,,2,,,,,,,,0,,,,,,,,,,,16408044,,,0,,,,,,,,
,,,,,,,,,,sched_process_exit,,,,,0,,7026832583,,,kworker/u8:0,,,,,238440,,,,,,,,,,,,,,,,15143,,,,,0,,,3,,,,,,,,,2,,,2,,modprobe8:0,,,,,,,,,,20,,,,,,,16742366,,,0,,,,,,,,
,,16,,,,,,,,syscall_socket,,,,,0,,14045812910,,,sudoTracing.sh,,,,,298888,,,,,,,,,,,,,,,3,,,,,,0,,,231,,,,,,,,,1,,,1,,,,,,,,-93,,,,,,,,,,,92230678475512,,,0,,,,,,9,,
,,,,,1,,kworker/u8:0,,,sched_process_fork,,4026531836,15144,,0,,7022906455,15144,,kworker/u8:0,,,,,298888,,7342,,,,15144,,,,,,,,,,,,,,,0,,,9,,,,,,,,,1,,7342,1,,,,,kworker/u8:0,,,,,,,,,,4026531836,,,,16936011,,,0,,,,,,,,
,,,,,,,,,,sched_process_exec,,,,15144,0,,7022906455,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,15144,,,,,0,,,8,,,,,,,,,1,,,1,,,,,,,,,,,,,,/sbin/modprobe,,,,,17195905,,,0,,,,,,,,
,,,0,,,,,,,syscall_access,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,36,,,,,,,,,1,,,1,,,,,,,,-2,,,,,,/etc/ld.so.nohwcap,,,,,92230681910027,,,0,,,,,,,,
,,,4,,,,,,,syscall_access,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,36,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,92230681948569,,,0,,,,,,,,
,,,3,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/etc/ld.so.preload,,,,,17373144,,,0,,,,524288,,,,
,,,,,,,,,,syscall_close,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,0,,20,,,,,,,,,1,,,1,,,,,,,,0,,,,,,,,,,,17394654,,,0,,,,,,,,
,,,26976,,,,,,,syscall_open,,,,,0,,14045812910,,,kworker/u8:0,,,,,298888,,,,,,,,,,,,,,,,,,,,,0,,,19,,,,,,,,,1,,,1,,,,,,,,0,,,,,,/usr/lib/arm-linux-gnueabihf/libarmmem.so,,,,,17425540,,,0,,,,524288,,,,
